"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849986554409910501","Sun Oct 27 09:55:28 +0000 2024","0","@ShaykhSulaiman boikot X jangan lupa bang elon musk dukung trumph trumph kalo sampe menang bakal full support israel soalnyaa haha","1850476398152208538","","ShaykhSulaiman","in","Betwen Heaven and Hell ","0","0","0","https://x.com/ahayde69/status/1850476398152208538","1530077785829814272","ahayde69"
"1850297127978893474","Sun Oct 27 09:48:33 +0000 2024","0","@SoftWarNews Gak peduli agama apapun kalo kita punya hati pastilah gak akan tega nyinyirin gerakan boikot produk israel! bayangin itu anak arau ponakan kita ","1850474659172725041","","SoftWarNews","in","unknown","0","0","0","https://x.com/rizkiaan25/status/1850474659172725041","890604314","rizkiaan25"
"1850460361650229350","Sun Oct 27 08:51:44 +0000 2024","6","Al Arabiya MBC Al Hadath milik Saudi Sky News Arabia milik Emirat platform streaming Shahid dan jaringan berita Lebanon MTV. Serukan Boikot BDS Terbitkan Daftar Media Arab yang Jadi Corong Israel https://t.co/6T2lfAprQD lewat @ https:twitter.comhidcom","1850460361650229350","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/davidgoliath999/status/1850460361650229350","1372044850485334023","davidgoliath999"
"1850443610694754417","Sun Oct 27 07:45:11 +0000 2024","0","Ajakan boikot produk2 Israel mrka yg pling alim ini lp disitu byk yg krj kbykan org Indonesia mrka jg lp Slma ini perut mrk Dr kcl hgga skrg dimasuki produk2 Zionis munafiq mau bnt ngra lain tp jgn lp sdr2 kt disini emg kalian mau nafkahi klrga mrk bntu bs dg cr lain yg baik https://t.co/VNYP3Q4qEB","1850443610694754417","https://pbs.twimg.com/media/Ga4YpsibUAAGBQP.jpg","","in","","0","0","0","https://x.com/ModeonSuanggi/status/1850443610694754417","1721119594914734080","ModeonSuanggi"
"1850423118080143798","Sun Oct 27 06:23:45 +0000 2024","0","Serukan Boikot BDS Terbitkan Daftar Media Arab yang Jadi Corong Israel https://t.co/fyG5TzwNW2 https://t.co/5IsAiqlsuM","1850423118080143798","https://pbs.twimg.com/media/Ga4GBPnboAAEG67.jpg","","in","","0","0","0","https://x.com/Nawaytwo/status/1850423118080143798","1637903202027995139","Nawaytwo"
"1850384483289100492","Sun Oct 27 03:56:49 +0000 2024","9","@PartaiSocmed Hahaha.. Bodohnya seperti yang teriak boikot produk pro Israel di platform-platform seperti X WA dll..","1850386140567916917","","PartaiSocmed","in","","0","4","0","https://x.com/ItsMe_RBH/status/1850386140567916917","1111848792767107073","ItsMe_RBH"
"1850381385057640686","Sun Oct 27 03:37:55 +0000 2024","0","Cause bruno and the producer is a zionis lvl atas yg terang2an bgt di sisi israel gue ga tutup mata kalo idol gue kerja sama sama brand boikot tapi at least gue ga ngehype dan kita protes besar bahkan boikot idol sendiri sih","1850381385057640686","","","in","","0","0","0","https://x.com/kaniaachan/status/1850381385057640686","1533382098068729856","kaniaachan"
"1850374961174814802","Sun Oct 27 03:12:23 +0000 2024","1","lagu A** yang nyanyi sama yang buat masih dilingkaran orang pro israel dan orang israel tuh. ros juga promosiin dan jadi ambassador pum* padahal pum* sejak awal udah masuk list boikot di gerakan bds https://t.co/NmCqgA54Wh","1850374961174814802","https://pbs.twimg.com/media/Ga3aN4BaMAAb9vT.jpg","","in","","0","0","0","https://x.com/wenacad/status/1850374961174814802","1840387059581894656","wenacad"
"1850351145837056405","Sun Oct 27 01:37:45 +0000 2024","0","Serukan Boikot BDS Terbitkan Daftar Media Arab yang Jadi Corong Israel https://t.co/mF8GxzbY1Q","1850351145837056405","","","in","","0","0","0","https://x.com/a_daud_ppnp/status/1850351145837056405","3277399364","a_daud_ppnp"
"1850339626382499909","Sun Oct 27 00:51:59 +0000 2024","2","Katanya boikot berhasil terus mengapa nggak kalian boikot aja tuh medsos bikinan perusahaan antek israel ? Nggak bisa ya? Kalian nggak bisa menimggalkan wasap IG X dll? Duh kasihan","1850339626382499909","","","in","Universitas Al-Azhab","0","0","0","https://x.com/syekh_kyai_lmao/status/1850339626382499909","1223179827814887425","syekh_kyai_lmao"
